match_id,player1,player2,elapsed_time,p1_momentum,p2_momentum
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:00:00,0.08,0.24
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:00:25,0.15000000000000002,0.1451
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:01:19,0.08,0.27
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:02:17,0.009999999999999995,0.5149
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:03:02,0.15000000000000002,0.3851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:03:38,-0.09000000000000001,0.5149
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:04:05,-0.31000000000000005,0.6447
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:04:41,-0.41000000000000003,1.5247
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:06:03,-0.55,1.7445
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:06:43,-0.6500000000000001,1.6245
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:08:02,-0.39000000000000007,1.3747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:08:28,-0.19000000000000006,1.3747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:09:22,-0.09000000000000004,1.4747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:10:25,-0.19000000000000006,1.4747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:10:57,0.049999999999999975,1.3749
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:11:29,0.19,1.2451
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:12:45,0.29,1.3651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:13:23,0.029999999999999985,1.4949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:14:24,-0.31000000000000005,1.7447
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:15:30,-0.31000000000000005,1.5247
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:17:03,0.04999999999999999,1.3949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:18:02,-0.09000000000000002,1.4947
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:19:49,-0.33000000000000007,1.5045
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:20:15,-0.07000000000000003,1.3747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:20:38,0.26999999999999996,1.2449
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:21:15,0.26999999999999996,0.004900000000000001
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:21:55,0.26999999999999996,0.2249
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:22:36,0.009999999999999967,1.3547
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:23:16,-0.09000000000000004,1.4747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:24:11,0.22999999999999998,1.4649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:25:06,-0.13000000000000003,1.5947
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:25:28,-0.47000000000000003,1.8445
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:25:57,-0.13000000000000003,2.8346999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:26:33,0.12999999999999998,1.6049
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:27:10,0.029999999999999943,1.4849
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:28:47,0.029999999999999943,1.3649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:29:15,0.14999999999999994,1.3649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:29:37,0.5900000000000001,1.2351
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:30:15,1.59,0.1151
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:30:55,1.25,0.24489999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:31:36,0.99,0.3747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:32:28,1.0899999999999999,0.6147
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:33:11,0.44999999999999996,-3.3951000000000002
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:33:55,0.10999999999999997,-3.3853
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:34:19,-0.97,-3.3853
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:36:28,-0.71,-3.5151
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:36:58,-0.44999999999999996,-3.6449
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:37:34,0.69,-3.8647
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:38:07,1.83,-0.1145
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:38:34,1.57,0.13529999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:39:35,1.57,0.37529999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:40:32,1.21,0.5051
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:41:29,1.17,0.5051
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:42:10,0.05,0.41509999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:43:16,-0.09000000000000001,0.6349
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:44:16,-0.09000000000000001,0.5448999999999999
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:45:23,0.27,0.20509999999999995
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:46:38,1.17,-0.034900000000000014
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:47:10,1.61,-0.1647
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:48:01,1.73,-0.1647
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:48:48,1.59,0.055099999999999996
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:49:32,1.85,-0.07469999999999999
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:50:22,1.6099999999999999,0.025099999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:51:25,0.24999999999999997,0.1249
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:52:06,0.24999999999999997,0.3449
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:52:49,0.049999999999999975,1.2549000000000001
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:53:31,-0.15000000000000002,1.2549000000000001
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:54:08,-0.25000000000000006,1.2549000000000001
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:56:40,-0.51,1.3847
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:57:17,-0.27,1.3749
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:58:25,-0.37000000000000005,1.4949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,00:59:14,-0.27,0.5149
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:00:04,-0.41000000000000003,0.7347
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:01:00,-0.6500000000000001,1.7445
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:02:27,-0.21000000000000002,1.6147
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:03:10,0.049999999999999975,1.3949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:03:48,0.16999999999999998,1.3949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:04:49,0.26999999999999996,1.2749
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:05:15,0.26999999999999996,1.0349
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:05:42,0.6100000000000001,-0.0949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:06:16,0.7100000000000001,0.025099999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:06:42,0.63,0.025099999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:07:32,0.63,0.025099999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:08:08,1.5899999999999999,0.025099999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:08:35,1.81,0.015299999999999994
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:09:18,1.81,0.13529999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:11:20,1.47,0.3851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:12:26,1.47,0.3851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:13:52,1.21,0.5149
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:14:39,0.29,1.6049
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:15:16,0.41,1.6049
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:16:02,0.53,1.6049
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:16:45,0.8700000000000001,1.4750999999999999
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:17:34,1.87,1.4750999999999999
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:18:29,2.01,1.3453
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:19:11,2.01,0.3453
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:21:22,1.67,0.47509999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:22:31,1.23,0.6049
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:23:20,0.79,1.6147
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:24:23,-0.21000000000000002,1.6147
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:25:13,0.12999999999999998,1.3649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:26:03,0.24999999999999997,1.3649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:26:31,0.51,1.2351
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:28:01,1.65,1.0153
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:28:26,1.65,0.015299999999999994
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:29:17,1.75,0.1353
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:31:34,1.55,0.1353
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:32:06,1.1099999999999999,0.2651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:32:50,0.99,0.2651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:33:21,-0.37000000000000005,0.39490000000000003
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:35:06,-0.51,0.6147
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:35:40,-0.51,1.4947
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:36:21,-0.25000000000000006,1.3649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:37:19,-0.13000000000000006,1.3649
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:38:38,0.22999999999999998,1.2351
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:39:23,0.35000000000000003,1.2351
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:40:32,1.4500000000000002,1.3551
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:41:01,1.5899999999999999,0.13529999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:41:28,1.69,0.25529999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:43:24,1.57,0.1653
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:44:03,1.31,0.2951
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:45:02,1.05,0.4249
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:45:46,-0.31000000000000005,1.4346999999999999
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:46:31,-0.31000000000000005,1.3147
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:46:59,-0.45000000000000007,1.5345
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:47:38,-0.19000000000000003,1.4047
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:48:37,0.009999999999999967,1.4947
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:49:07,0.14999999999999997,1.2749000000000001
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:49:43,0.14999999999999997,0.27490000000000003
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:50:07,0.59,0.2651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:50:45,0.9299999999999999,0.1353
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:51:49,0.9299999999999999,0.1353
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:52:29,0.6699999999999999,0.3851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:53:15,0.59,0.2951
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:54:58,0.7100000000000001,0.2951
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:56:00,0.9299999999999999,0.1653
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:57:02,-4.27,-5.9247
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:58:15,-4.71,-5.7949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,01:59:06,-4.71,-5.6749
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:02:01,-4.49,-5.9247
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:02:31,-4.609999999999999,-5.8347
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:03:20,-4.97,-5.6149000000000004
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:04:02,0.03,0.3851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:04:40,0.25,0.3851
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:05:29,1.25,0.2651
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:06:14,1.51,0.015299999999999994
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:07:43,1.55,0.015299999999999994
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:09:21,1.67,-0.0747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:10:13,1.67,-0.19469999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:10:37,1.71,-0.19469999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:11:03,1.35,0.025099999999999997
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:11:49,1.67,0.015299999999999994
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:12:32,1.55,-0.0747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:13:01,1.29,0.05510000000000001
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:13:21,1.03,0.27490000000000003
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:14:16,1.13,0.39490000000000003
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:14:54,0.13,1.3049
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:16:00,0.029999999999999985,1.1849
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:16:45,-0.29000000000000004,1.1947
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:19:00,-0.53,1.2945
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:19:40,-0.2700000000000001,1.0747
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:20:07,0.06999999999999994,0.9449
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:20:41,0.41000000000000003,-0.18489999999999998
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:21:37,0.41000000000000003,-0.0949
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:22:32,1.65,-0.1047
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,02:23:42,1.75,0.015299999999999994
